StartTime: 2020-01-03 12:55:25.884
address	Time(s)	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°) 
0x50	14:49:11.195	0.3818	0.2183	0.8311	39.3066	37.6587	-69.1528	3.8672	-27.5482	-115.6915	39.8389 
0x50	14:49:11.256	0.1821	-0.0220	0.8984	-23.8037	44.1895	110.1685	-2.8949	-25.4773	-105.2380	39.8537 
0x50	14:49:11.302	0.2529	-0.0220	0.9331	-7.8735	12.8784	-7.7515	-3.0542	-24.6588	-105.7050	39.8566 
0x50	14:49:11.342	0.3232	0.1768	1.0337	15.5640	25.8179	-93.8721	0.8130	-23.7250	-112.8900	39.8507 
0x50	14:49:11.391	0.3555	0.0063	0.9014	-5.0659	23.1323	-7.8735	0.7141	-22.5385	-113.3020	39.8507 
0x50	14:49:11.439	0.1743	0.1050	0.9932	-3.9063	24.7192	25.6348	-0.3680	-21.5771	-111.4508	39.8566 
0x50	14:49:11.488	0.2441	-0.0283	0.8213	-10.9253	-12.8784	-18.7988	-0.3790	-21.8408	-111.8848	39.8566 
0x50	14:49:11.521	0.2607	0.0527	1.0015	4.3945	23.4375	-23.0103	-0.0439	-20.1215	-112.1759	39.8478 
0x50	14:49:11.570	0.1875	0.0879	0.9385	-6.4697	26.0010	-4.2725	-0.1538	-18.7097	-112.3517	39.8360 
0x50	14:49:11.619	0.1587	0.0361	0.9048	-8.4839	37.5366	-35.4614	-0.5383	-17.4792	-113.1647	39.8448 
0x50	14:49:11.668	0.1875	0.0425	1.0259	18.6768	72.8760	-15.8081	0.5383	-13.9636	-114.4940	39.8272 
0x50	14:49:11.716	0.1138	0.0654	0.9980	-9.6436	18.5547	-39.0015	0.5383	-12.8375	-116.4111	39.8478 
0x50	14:49:11.765	0.1284	0.0864	1.0439	-4.8218	6.2866	-6.5308	0.5658	-12.1014	-117.0538	39.8478 
0x50	14:49:11.829	0.1382	0.0215	1.0029	-13.2446	-0.4883	6.1646	-0.3571	-12.3486	-116.4111	39.8507 
0x50	14:49:11.863	0.1523	0.0239	1.0225	4.0283	33.1421	24.9634	-0.4724	-10.9039	-115.4883	39.8537 
0x50	14:49:11.912	0.0742	0.0278	0.9810	-42.2974	96.6797	60.9741	-3.9935	-7.1686	-111.6046	39.8478 
