StartTime: 2020-01-03 15:57:22.479
address	Time(s)	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°) 
0x50	16:22:48.586	-0.0020	-0.0845	1.0469	3.6011	0.8545	6.1035	-4.4659	1.5381	4.2462	37.8212 
0x50	16:22:48.635	-0.0625	-0.0747	0.9971	0.4883	0.1831	0.4272	-4.4550	1.4722	4.2737	37.8065 
0x50	16:22:48.669	-0.0313	-0.1045	0.9961	0.9155	-3.2349	3.2959	-4.4385	1.3293	4.4495	37.8300 
0x50	16:22:48.728	-0.0322	-0.0723	1.0088	3.4180	8.6670	2.1973	-4.3176	1.5436	4.4824	37.8183 
0x50	16:22:48.766	-0.0020	-0.0869	1.0205	-0.4272	-13.6719	-2.8687	-4.3506	0.8295	4.3890	37.8183 
0x50	16:22:48.816	-0.0225	-0.0928	0.9849	1.3428	5.6152	2.3804	-4.2572	0.9778	4.4879	37.8271 
0x50	16:22:48.864	-0.0371	-0.0605	1.0190	-1.2207	-9.8267	-3.0518	-4.3011	0.5054	4.3726	37.8124 
0x50	16:22:48.922	0.0244	-0.1084	1.0093	-0.3052	-0.7935	1.6479	-4.2517	0.6757	4.5538	37.8036 
0x50	16:22:48.962	-0.0557	-0.0649	0.9873	0.0000	3.0518	0.7324	-4.2407	0.8789	4.5758	37.8124 
0x50	16:22:49.011	-0.0464	-0.0625	0.9937	2.0752	-12.0239	-0.4272	-4.1473	0.4395	4.5319	37.8095 
0x50	16:22:49.060	-0.0264	-0.0830	0.9907	1.8921	10.3149	2.5024	-4.0704	0.9778	4.6198	37.8124 
0x50	16:22:49.114	-0.0586	-0.0596	0.9751	-0.6714	-8.1177	0.0000	-4.0814	0.6702	4.6033	37.7977 
0x50	16:22:49.159	-0.0068	-0.0801	1.0278	0.0000	7.8735	2.3804	-4.0869	1.0602	4.6967	37.8036 
0x50	16:22:49.207	-0.0205	-0.0708	0.9873	-0.1831	4.7607	1.0986	-4.1254	1.1041	4.7131	37.8065 
0x50	16:22:49.255	-0.0288	-0.0747	1.0098	-3.2959	-10.5591	-0.2441	-4.2902	0.5988	4.7351	37.7977 
0x50	16:22:49.315	0.0259	-0.0967	1.0464	1.2817	5.4321	0.5493	-4.2352	1.0767	4.8560	37.8065 
0x50	16:22:49.353	-0.0679	-0.0723	0.9648	0.4883	-1.2207	1.5869	-4.2078	1.0822	4.9384	37.7977 
0x50	16:22:49.402	-0.0220	-0.0601	1.0356	2.8687	-4.0894	0.9155	-4.0540	1.1096	4.9988	37.8006 
0x50	16:22:49.452	-0.0601	-0.0830	0.9668	-0.9155	-5.7983	0.7324	-4.0375	0.8459	5.0812	37.8036 
0x50	16:22:49.511	-0.0244	-0.0601	1.0249	0.2441	0.0000	0.4883	-4.0649	0.8954	5.0757	37.8153 
0x50	16:22:49.548	-0.0332	-0.0786	0.9932	-0.1831	-2.8687	-0.4272	-4.0430	0.7910	5.1691	37.8065 
0x50	16:22:49.597	-0.0293	-0.0513	0.9883	-7.8735	-1.4648	-2.9297	-4.5099	0.6702	4.3890	37.7889 
0x50	16:22:49.646	-0.0020	-0.0469	1.0195	4.2725	4.4556	9.6436	-4.4165	1.0052	4.4000	37.7948 
0x50	16:22:49.712	0.0332	-0.0249	1.0547	-13.6108	-25.6958	-31.0669	-5.0262	-0.1263	3.2135	37.7948 
0x50	16:22:49.744	-0.0054	-0.0728	0.9702	14.0381	-31.4331	5.6152	-4.5374	-1.8073	3.5541	37.7948 
0x50	16:22:49.841	0.0361	-0.0938	1.0181	0.1831	-33.0200	4.3945	-4.4275	-3.1805	3.8947	37.7918 
0x50	16:22:49.903	0.0679	-0.0645	0.9585	3.0518	-29.1748	-0.1831	-4.3726	-4.7131	3.9276	37.7830 
0x50	16:22:49.939	0.0625	-0.0947	1.0024	-8.8501	-27.2827	-0.4883	-4.7791	-5.9436	4.0814	37.7977 
0x50	16:22:49.988	0.1011	-0.0859	0.9766	-16.2354	-19.2871	-9.8267	-5.4767	-6.9269	3.7299	37.7977 
0x50	16:22:50.037	0.1270	-0.0811	0.9692	2.1973	-23.0103	0.0000	-5.6635	-8.3826	3.6584	37.7948 
0x50	16:22:50.085	0.1333	-0.1196	0.9795	-5.0659	-29.7241	0.0000	-5.8008	-9.6350	3.8837	37.7918 
0x50	16:22:50.151	0.1743	-0.0933	0.9521	-6.0425	-15.9302	-5.9814	-6.0315	-10.6293	3.5541	37.8065 
0x50	16:22:50.186	0.1641	-0.1064	0.9604	-6.7749	-22.7661	1.4648	-6.4160	-11.6785	3.7299	37.8065 
0x50	16:22:50.232	0.2236	-0.0820	0.9722	2.6245	-18.9209	7.9346	-6.4325	-12.3816	4.1254	37.7889 
0x50	16:22:50.266	0.2095	-0.1387	0.9600	0.7324	-38.5132	10.8032	-6.5588	-14.0240	4.9988	37.7918 
0x50	16:22:50.346	0.2471	-0.1055	0.9512	-1.4038	-27.4048	-1.0986	-6.6522	-15.3809	5.1031	37.7918 
0x50	16:22:50.363	0.2910	-0.1265	0.9536	-3.5400	-37.5977	-26.3672	-6.5039	-17.2101	4.2792	37.7859 
0x50	16:22:50.412	0.3232	-0.0894	0.9268	-1.4038	-47.3633	-14.5874	-6.4105	-19.6490	3.8013	37.7830 
0x50	16:22:50.461	0.3486	-0.0923	0.9072	-3.1738	-70.1294	2.0752	-6.5094	-22.8735	3.9935	37.7742 
0x50	16:22:50.538	0.3921	-0.0967	0.8535	-0.4272	-73.7305	-1.3428	-6.6852	-26.5265	4.3781	37.7948 
0x50	16:22:50.558	0.4082	-0.1128	0.8257	15.2588	-31.2500	-5.0049	-6.0590	-28.2568	4.4769	37.7948 
0x50	16:22:50.608	0.4331	-0.0938	0.8364	3.9063	-20.1416	3.1738	-6.0150	-29.2072	4.7791	37.7977 
0x50	16:22:50.657	0.4629	-0.1157	0.8320	-19.2871	-21.0571	0.0000	-6.8665	-30.1849	4.9274	37.7859 
0x50	16:22:50.732	0.5244	-0.0801	0.8262	-21.2402	-40.5884	4.0283	-8.1519	-32.1844	5.4547	37.7830 
0x50	16:22:50.754	0.5337	-0.0972	0.7661	3.8452	-49.2554	3.4180	-8.3661	-34.7827	5.9766	37.7948 
0x50	16:22:50.803	0.5537	-0.1074	0.7549	5.8594	-44.9829	4.5166	-8.4540	-36.9690	6.6522	37.8006 
0x50	16:22:50.852	0.6216	-0.1143	0.7437	7.2021	-36.5601	0.1831	-8.3167	-38.9575	6.9269	37.8006 
0x50	16:22:50.929	0.5928	-0.1128	0.7104	8.7891	-44.1895	-14.2212	-7.5806	-41.2207	6.4160	37.7918 
0x50	16:22:50.950	0.6289	-0.1113	0.6675	-0.6104	-49.1943	5.9814	-7.9651	-43.6816	7.0752	37.7948 
0x50	16:22:50.998	0.6558	-0.1104	0.6313	-7.9346	-50.8423	3.0518	-8.8879	-46.1810	7.7948	37.8006 
0x50	16:22:51.048	0.6787	-0.1113	0.6147	-5.5542	-7.0801	0.0000	-9.3878	-46.6699	8.0090	37.7948 
0x50	16:22:51.133	0.7056	-0.1050	0.6138	-13.7939	-34.5459	7.5073	-10.7721	-48.3234	8.9813	37.7918 
0x50	16:22:51.145	0.7222	-0.1284	0.5747	11.4136	-27.4658	2.6855	-10.7227	-50.1196	9.5306	37.8065 
0x50	16:22:51.195	0.7349	-0.1226	0.5757	-10.3760	-30.9448	2.3804	-11.7499	-51.6193	10.1733	37.8183 
0x50	16:22:51.243	0.7354	-0.1509	0.5200	-9.0332	-46.5698	0.0000	-12.8265	-53.9758	10.9808	37.7948 
0x50	16:22:51.325	0.7432	-0.1172	0.4810	-15.1367	-33.5083	-7.2632	-13.6230	-55.7117	11.0248	37.8065 
0x50	16:22:51.340	0.7695	-0.1211	0.4644	-5.0049	-8.4229	0.0000	-13.9471	-56.2610	11.0687	37.8036 
0x50	16:22:51.439	0.7798	-0.1221	0.4795	-0.3052	-14.8926	-5.5542	-13.8373	-57.0630	10.9039	37.8124 
0x50	16:22:51.488	0.8042	-0.1191	0.4604	4.5166	-36.9263	2.8076	-14.5020	-58.7769	11.9147	37.8006 
0x50	16:22:51.569	0.7998	-0.1211	0.4160	-2.1973	-47.1191	2.9907	-15.8917	-61.0400	13.3813	37.8065 
0x50	16:22:51.585	0.8379	-0.1138	0.3789	0.0000	-41.8091	1.3428	-17.1442	-63.1274	14.7327	37.8036 
0x50	16:22:51.634	0.8218	-0.1299	0.3423	-6.5918	-53.1616	7.8125	-19.9127	-65.5609	17.4188	37.8006 
0x50	16:22:51.683	0.8423	-0.1538	0.2783	-15.3198	-48.7671	0.2441	-23.1866	-67.9559	20.1379	37.8153 
0x50	16:22:51.762	0.8359	-0.1431	0.2451	-21.9727	-50.7202	0.7935	-27.1088	-70.2905	23.0768	37.8065 
0x50	16:22:51.780	0.8755	-0.1392	0.2070	-5.7983	-10.0708	-5.0049	-28.1195	-71.2299	23.4888	37.8212 
0x50	16:22:51.829	0.8857	-0.1440	0.2061	-1.2207	-7.0801	9.5215	-30.0201	-71.3727	25.3180	37.8065 
0x50	16:22:51.863	0.8662	-0.1523	0.2144	-5.4321	-9.8877	-3.5400	-30.9650	-71.7847	26.0211	37.8153 
0x50	16:22:51.959	0.8970	-0.1587	0.2065	-6.2256	-31.1279	5.9814	-34.6838	-72.9712	29.5258	37.8153 
0x50	16:22:51.961	0.8726	-0.1636	0.1455	2.5024	-45.9595	-0.6104	-39.5288	-74.7070	34.4971	37.8271 
0x50	16:22:52.009	0.8872	-0.1616	0.1206	-2.2583	-55.5420	1.9531	-47.0544	-76.7505	41.9897	37.8242 
0x50	16:22:52.058	0.8945	-0.1528	0.0513	-7.0801	-64.6973	-9.8877	-57.5793	-79.0192	52.0422	37.8271 
0x50	16:22:52.107	0.9058	-0.1250	-0.0010	5.3101	-47.4854	-14.1602	-67.0111	-80.8649	61.3696	37.8124 
0x50	16:22:52.156	0.9053	-0.1665	-0.0342	5.8594	-43.8232	13.8550	-82.3755	-80.9088	76.5912	37.8389 
0x50	16:22:52.205	0.8828	-0.1509	-0.0562	2.1362	-33.6914	7.0801	-93.2959	-80.6781	87.3523	37.8242 
0x50	16:22:52.255	0.9033	-0.1670	-0.0991	-7.8735	-40.8325	1.6479	-104.4415	-80.3595	98.1409	37.8242 
0x50	16:22:52.335	0.8906	-0.1484	-0.1431	-6.5918	-54.6265	-9.9487	-121.1298	-79.8926	114.3896	37.8212 
0x50	16:22:52.351	0.8828	-0.1470	-0.1772	-7.9346	-62.8052	-1.7090	-133.3136	-78.2611	126.3043	37.8183 
0x50	16:22:52.400	0.8833	-0.1274	-0.2412	1.9531	-64.6362	-4.5166	-144.4537	-76.0034	137.5873	37.8330 
0x50	16:22:52.450	0.8486	-0.1577	-0.2642	-6.0425	-58.2886	5.4321	-150.5347	-73.4601	143.5364	37.8183 
0x50	16:22:52.498	0.8062	-0.1484	-0.3228	-5.8594	-65.7959	-8.1787	-156.9397	-70.6366	149.9414	37.8359 
0x50	16:22:52.581	0.8022	-0.1396	-0.3813	-6.4697	-41.8701	-10.3760	-160.4279	-68.7195	153.3966	37.8212 
0x50	16:22:52.596	0.7808	-0.1182	-0.4287	-12.2070	-51.4526	-12.4512	-164.3884	-66.4508	157.0386	37.8389 
0x50	16:22:52.644	0.7700	-0.1050	-0.4512	-2.3193	-29.4800	-10.0708	-166.6132	-65.0446	159.3292	37.8330 
0x50	16:22:52.693	0.8008	-0.1001	-0.4868	-5.3101	-36.6211	-9.6436	-168.5632	-63.2867	161.2793	37.8418 
0x50	16:22:52.781	0.7495	-0.0874	-0.4849	-5.3101	-38.0249	-13.3057	-170.8319	-61.6937	163.5645	37.8330 
0x50	16:22:52.791	0.7510	-0.0708	-0.5244	-3.4790	-49.8657	-5.8594	-172.3480	-59.2987	165.0421	37.8359 
0x50	16:22:52.840	0.7339	-0.0884	-0.5576	1.0376	-50.1099	-7.8125	-173.4027	-56.9861	166.4209	37.8418 
0x50	16:22:52.889	0.6851	-0.0693	-0.5928	-0.6714	-58.6548	-1.6479	-174.2542	-53.8824	167.5250	37.8359 
0x50	16:22:52.971	0.6631	-0.0610	-0.6401	-3.1738	-56.3354	-18.1274	-175.9076	-51.2183	169.3542	37.8418 
0x50	16:22:53.035	0.6343	-0.0405	-0.6636	-5.4932	-38.5742	-5.0049	-176.7700	-48.8727	170.1563	37.8448 
0x50	16:22:53.084	0.6011	-0.0366	-0.6973	9.8877	-49.6216	-6.5918	-176.8909	-46.5051	170.8374	37.8418 
0x50	16:22:53.169	0.5903	-0.0469	-0.7197	1.2207	-38.2080	-9.1553	-177.2040	-44.3903	171.5570	37.8477 
0x50	16:22:53.182	0.5430	-0.0425	-0.7349	7.1411	-45.2881	-3.5400	-177.1875	-42.1326	171.9305	37.8477 
0x50	16:22:53.231	0.5381	-0.0415	-0.7690	20.7520	-41.6260	-18.4937	-177.0667	-40.0012	173.1390	37.8477 
0x50	16:22:53.279	0.5151	-0.0703	-0.7969	17.6392	-23.2544	-15.7471	-176.7590	-38.5785	174.1718	37.8536 
0x50	16:22:53.365	0.4912	-0.0645	-0.7803	9.8267	-20.6909	-17.6392	-176.9293	-37.5787	175.4022	37.8477 
0x50	16:22:53.377	0.5005	-0.0679	-0.8022	2.1362	-28.9917	-13.4888	-177.3468	-36.0736	176.3416	37.8565 
0x50	16:22:53.426	0.4609	-0.0332	-0.8184	-1.4038	-37.7197	-17.9443	-178.1927	-34.2224	177.4786	37.8477 
0x50	16:22:53.460	0.4482	-0.0342	-0.8662	24.5361	-46.0205	-12.1460	-177.4237	-31.8439	178.3081	37.8653 
0x50	16:22:53.509	0.4214	-0.0723	-0.8579	4.5776	-32.5928	-8.5449	-177.2589	-30.1025	178.6816	37.8624 
0x50	16:22:53.560	0.3818	-0.0615	-0.8599	0.3052	-45.5322	-16.4795	-177.7368	-27.7734	179.7473	37.8506 
0x50	16:22:53.606	0.3237	-0.0205	-0.8774	-13.4888	-27.2827	-8.0566	-178.6597	-26.1530	-179.8022	37.8536 
0x50	16:22:53.655	0.3208	-0.0225	-0.8774	-15.3198	-25.2686	-7.1411	-179.5935	-24.7961	-179.3793	37.8653 
0x50	16:22:53.704	0.2964	-0.0112	-0.9199	4.8828	-29.8462	-14.7705	-179.2969	-23.1976	-178.6322	37.8683 
0x50	16:22:53.753	0.2764	-0.0190	-0.8877	5.0659	-32.8369	-1.1597	-179.0717	-21.4673	-178.5443	37.8624 
0x50	16:22:53.808	0.2671	-0.0522	-0.9414	5.1270	-34.8511	12.7563	-176.8195	-19.5227	-179.1156	37.8653 
0x50	16:22:53.850	0.1992	-0.0112	-0.9346	20.0806	-47.7295	8.2397	-175.7922	-17.0013	-179.4012	37.8712 
0x50	16:22:53.899	0.1963	-0.0576	-0.9609	26.6724	-46.0815	18.4937	-174.4409	-14.8041	179.8077	37.8653 
0x50	16:22:53.948	0.1401	-0.0913	-0.9580	27.1606	-53.7720	46.0205	-172.6117	-11.7993	177.7368	37.8712 
0x50	16:22:54.006	0.0649	-0.1001	-0.9917	23.7427	-56.1523	36.8042	-171.5460	-8.7012	176.3470	37.8683 
0x50	16:22:54.046	0.0371	-0.1440	-0.9590	21.3623	-67.5049	39.6729	-170.2991	-4.9878	174.8859	37.8742 
0x50	16:22:54.095	-0.0513	-0.1270	-0.9761	14.8315	-56.8237	21.3623	-169.4916	-1.7249	174.2926	37.8889 
0x50	16:22:54.143	-0.0684	-0.1616	-0.9624	7.2632	-47.2412	-5.6763	-169.1620	0.6152	175.0067	37.8800 
0x50	16:22:54.202	-0.1162	-0.1582	-0.9736	-0.9766	-44.2505	5.1880	-169.1071	2.9443	175.2869	37.8742 
0x50	16:22:54.241	-0.1445	-0.1597	-0.9868	4.3335	-52.1240	1.4038	-168.8983	5.5865	175.7153	37.8771 
0x50	16:22:54.290	-0.2031	-0.1719	-0.9658	-14.0991	-49.0112	-17.1509	-169.2169	7.8003	177.0886	37.8712 
0x50	16:22:54.339	-0.2314	-0.1484	-0.9644	1.6479	-40.7104	8.9111	-169.1840	9.9646	177.0337	37.8800 
0x50	16:22:54.399	-0.3047	-0.1572	-1.0044	-2.3193	-50.0488	-19.1040	-168.9862	12.5409	178.2147	37.8800 
0x50	16:22:54.437	-0.2998	-0.1831	-0.9546	0.4883	-30.3345	-0.5493	-168.8928	14.0955	178.5388	37.8800 
0x50	16:22:54.486	-0.3540	-0.1372	-0.9521	-0.7324	-38.3911	8.4839	-169.0192	16.1499	178.4015	37.8889 
0x50	16:22:54.535	-0.3677	-0.1646	-0.9395	-5.6763	-31.6772	-2.9297	-169.1895	17.7484	178.8629	37.8889 
0x50	16:22:54.632	-0.3989	-0.1206	-0.9106	-23.8037	-45.4712	-0.1831	-170.1288	19.5172	179.3024	37.8889 
0x50	16:22:54.681	-0.4331	-0.1289	-0.9243	-10.6201	-56.3965	-3.8452	-170.4474	22.3297	-179.9780	37.9006 
0x50	16:22:54.730	-0.4912	-0.0942	-0.9268	-4.7607	-34.3018	-9.0942	-170.5023	24.1370	-179.0112	37.8918 
0x50	16:22:54.786	-0.4946	-0.1348	-0.8911	2.6245	-32.5317	-1.9531	-170.2277	25.7959	-178.6047	37.8859 
0x50	16:22:54.828	-0.5151	-0.1304	-0.8945	-4.9438	-23.9258	12.0850	-170.7825	27.1802	-178.6981	37.8889 
0x50	16:22:54.877	-0.5278	-0.1299	-0.8755	5.0659	-21.6675	1.0376	-170.4858	28.3173	-178.5608	37.8830 
0x50	16:22:54.926	-0.5439	-0.1084	-0.7681	13.3057	-32.6538	-7.2021	-169.3817	29.6356	-177.7972	37.8948 
0x50	16:22:54.984	-0.6045	-0.1440	-0.9614	12.1460	-36.4380	-4.8218	-168.4973	31.3989	-177.1271	37.8918 
0x50	16:22:55.023	-0.6084	-0.1680	-0.8120	4.0894	-31.6772	12.4512	-168.1677	33.0304	-177.3413	37.8948 
0x50	16:22:55.056	-0.6235	-0.2104	-0.8755	8.3008	-26.1230	-5.9814	-167.3602	34.2609	-176.6656	37.9065 
0x50	16:22:55.105	-0.6782	-0.1616	-0.8730	-11.7798	-32.6538	0.1831	-167.7612	36.0571	-176.2756	37.8889 
0x50	16:22:55.173	-0.6665	-0.1455	-0.8081	-1.3428	-13.5498	1.8921	-167.8326	36.7877	-176.2097	37.9065 
0x50	16:22:55.203	-0.6772	-0.1470	-0.7769	-1.2207	-20.8740	3.8452	-167.8766	37.8864	-176.2701	37.8918 
0x50	16:22:55.252	-0.6890	-0.1558	-0.7778	-12.5122	-22.3389	5.0659	-168.5193	39.0784	-176.2921	37.9124 
0x50	16:22:55.301	-0.7305	-0.1362	-0.7690	-0.9155	-21.1792	6.7749	-168.7225	40.2814	-176.4404	37.9036 
0x50	16:22:55.350	-0.7144	-0.1455	-0.7686	3.8452	-16.1133	3.2959	-168.5468	41.1383	-176.4459	37.9036 
0x50	16:22:55.416	-0.7627	-0.1470	-0.7788	0.0000	-19.7144	-2.1973	-168.1787	42.2699	-175.8911	37.9036 
0x50	16:22:55.448	-0.7646	-0.1104	-0.7456	-9.0332	-14.5874	5.0049	-168.7775	43.0829	-176.0229	37.9124 
0x50	16:22:55.496	-0.7847	-0.1235	-0.7534	-10.4980	-10.0708	2.6245	-169.3652	43.8025	-176.1658	37.9124 
0x50	16:22:55.545	-0.7427	-0.1001	-0.7002	-6.5918	-10.1929	0.8545	-169.6893	44.3573	-176.0944	37.9036 
0x50	16:22:55.613	-0.7935	-0.1270	-0.7095	-3.4180	-19.1650	3.2959	-169.2883	45.8185	-175.6824	37.9153 
0x50	16:22:55.643	-0.8110	-0.1230	-0.7197	0.7935	-17.8833	13.0615	-169.5685	46.9501	-176.2262	37.9124 
0x50	16:22:55.692	-0.7842	-0.1216	-0.6553	18.0054	4.9438	2.4414	-169.0576	46.5106	-176.5393	37.9183 
0x50	16:22:55.741	-0.8438	-0.1245	-0.6655	24.1699	-15.1978	-51.0254	-166.5253	47.0599	-174.3915	37.9212 
0x50	16:22:55.807	-0.7939	-0.1626	-0.6641	-0.7324	-22.2168	-2.6855	-165.3333	47.8015	-172.9797	37.9212 
0x50	16:22:55.839	-0.8110	-0.2007	-0.6826	0.7324	-15.5029	18.1885	-165.7617	48.8342	-173.5785	37.9242 
0x50	16:22:55.888	-0.8613	-0.1216	-0.6099	-8.4229	-19.5313	26.0010	-168.0688	50.5042	-175.8691	37.9242 
0x50	16:22:55.937	-0.8477	-0.1377	-0.6343	-4.8828	-26.3672	8.6670	-168.5962	51.9324	-176.2811	37.9418 
0x50	16:22:56.000	-0.9131	-0.1172	-0.6260	-4.5166	-14.2212	12.0850	-169.2609	53.4760	-176.9073	37.9359 
0x50	16:22:56.034	-0.8735	-0.1289	-0.5820	-1.1597	-22.4609	0.0000	-169.1510	54.1956	-176.7371	37.9359 
0x50	16:22:56.083	-0.9019	-0.0913	-0.5596	-7.6294	-23.4375	1.9531	-169.2664	55.6458	-176.5228	37.9359 
0x50	16:22:56.132	-0.9585	-0.1494	-0.5840	13.1226	-15.8691	-8.9111	-167.3987	56.1896	-174.9463	37.9477 
0x50	16:22:56.241	-0.9023	-0.1230	-0.5566	2.6245	0.9155	-2.0752	-166.9482	56.5137	-174.7430	37.9565 
0x50	16:22:56.278	-0.9077	-0.1440	-0.5317	16.4795	-44.6777	-0.1831	-165.8716	57.7277	-174.1718	37.9653 
0x50	16:22:56.327	-0.9302	-0.1392	-0.5220	7.0190	-23.6816	-3.9063	-164.7510	58.7549	-173.0347	37.9742 
0x50	16:22:56.376	-0.9604	-0.1763	-0.5083	8.3008	-13.1226	2.0752	-163.9160	59.7711	-172.6666	37.9624 
0x50	16:22:56.434	-0.9775	-0.1392	-0.4844	-0.6104	-35.3394	-6.2866	-162.5702	61.4081	-171.0571	37.9830 
0x50	16:22:56.474	-1.0190	-0.1655	-0.4575	-3.3569	-2.3193	5.0659	-162.4603	62.0892	-171.1725	37.9889 
0x50	16:22:56.523	-1.0000	-0.1660	-0.4487	2.1362	-51.0254	-4.5166	-160.3784	64.4568	-168.9807	37.9889 
0x50	16:22:56.571	-0.9878	-0.1646	-0.4556	-10.9863	6.2866	5.0049	-160.7684	64.7754	-169.1620	38.0183 
0x50	16:22:56.621	-0.9233	-0.1382	-0.3403	3.7842	-58.5327	-6.2256	-157.7362	67.4506	-166.0529	38.0065 
0x50	16:22:56.654	-1.0298	-0.1660	-0.3921	-6.5918	-20.4468	2.0752	-156.4288	68.7799	-164.4489	38.0271 
0x50	16:22:56.703	-1.0332	-0.1484	-0.3652	7.6294	-38.8184	0.4883	-154.0778	70.5432	-162.2736	38.0183 
0x50	16:22:56.751	-1.0420	-0.1704	-0.2827	3.0518	-4.2725	6.6528	-153.8361	71.0596	-162.1912	38.0389 
0x50	16:22:56.822	-1.0161	-0.1587	-0.2075	8.4839	-52.0020	-2.8076	-149.2822	73.3612	-158.0109	38.0448 
0x50	16:22:56.849	-1.1040	-0.1411	-0.3086	-15.0146	-2.4414	7.2632	-148.6725	74.2786	-156.5717	38.0595 
0x50	16:22:56.898	-1.0630	-0.1582	-0.2510	20.7520	-31.1279	3.6621	-145.2118	75.6738	-154.0283	38.0595 
0x50	16:22:56.947	-1.0723	-0.1509	-0.2271	-2.9907	-21.9727	-0.7324	-142.2400	76.4923	-150.8423	38.0683 
0x50	16:22:57.013	-1.0698	-0.1738	-0.2539	21.1792	-5.8594	7.8125	-141.7950	76.9098	-151.3971	38.0683 
0x50	16:22:57.045	-1.0444	-0.1675	-0.1826	-5.0659	-28.6865	-8.3008	-138.0322	77.4426	-147.3267	38.0771 
0x50	16:22:57.093	-1.0811	-0.1636	-0.2095	6.1035	-31.9214	-6.3477	-131.8140	78.3435	-141.0974	38.0889 
0x50	16:22:57.146	-1.1025	-0.2031	-0.1978	11.1084	-40.9546	-4.0283	-123.7115	79.2224	-133.2202	38.0948 
0x50	16:22:57.191	-1.0479	-0.1836	-0.0952	18.6768	-60.3027	-17.2119	-106.5564	79.9420	-116.5869	38.1095 
0x50	16:22:57.255	-1.0239	-0.2275	0.0010	9.2773	-47.4854	-5.2490	-94.5813	80.1233	-104.8590	38.1154 
0x50	16:22:57.289	-1.1035	-0.1880	-0.0356	25.7568	-57.0068	-5.1270	-77.3602	79.8871	-88.2916	38.1124 
0x50	16:22:57.337	-1.0898	-0.1958	0.0269	7.5684	-10.3149	4.3945	-73.9984	79.8267	-84.8804	38.1448 
0x50	16:22:57.386	-1.1021	-0.2109	0.0049	26.8555	-39.7339	-3.0518	-63.0945	79.0411	-74.6906	38.1359 
0x50	16:22:57.443	-1.0581	-0.2104	0.0562	0.6714	1.6479	7.3853	-63.1494	79.3488	-74.3555	38.1477 
0x50	16:22:57.484	-1.1143	-0.1895	0.0356	3.2349	-26.4282	-5.4932	-57.9968	78.5138	-68.8568	38.1389 
