StartTime: 2020-01-03 15:57:22.479
address	Time(s)	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°) 
0x50	16:30:23.525	0.3477	0.0361	-0.0195	-0.3662	-13.1226	4.6387	1.5436	-71.5210	32.9041	37.0535 
0x50	16:30:23.599	0.3521	0.0269	-0.0605	-0.5493	-25.6348	-4.9438	156.0773	-72.7625	32.1735	37.0565 
0x50	16:30:23.623	0.3623	0.0273	-0.0669	-4.2725	-18.7988	-0.9766	156.9232	-71.8835	31.0638	37.0506 
0x50	16:30:23.672	0.3477	0.0347	-0.0898	-0.6104	-32.1655	-0.9155	158.8129	-70.2905	29.0259	37.0624 
0x50	16:30:23.722	0.3496	0.0308	-0.1235	-2.6855	-15.3198	-4.7607	158.8293	-69.4940	28.8666	37.0535 
0x50	16:30:23.819	0.3457	0.0464	-0.1230	-0.6714	-23.9868	1.0986	159.9664	-68.3405	27.5537	37.0594 
0x50	16:30:23.867	0.3657	0.0400	-0.1465	0.5493	-9.3384	-2.0142	160.1532	-67.8680	27.3834	37.0477 
0x50	16:30:23.917	0.3154	0.0464	-0.1470	4.1504	-31.7993	-1.0376	160.9662	-66.6321	26.6528	37.0565 
0x50	16:30:23.982	0.3379	0.0396	-0.2051	0.0000	-26.3672	3.2349	162.2791	-65.4346	25.2191	37.0477 
0x50	16:30:24.014	0.3081	0.0313	-0.2075	1.4648	-16.0522	3.8452	162.9712	-64.8633	24.4666	37.0506 
0x50	16:30:24.063	0.2666	0.0337	-0.1978	0.6714	-28.1982	4.6997	164.3280	-63.5779	23.0054	37.0594 
0x50	16:30:24.112	0.3091	0.0381	-0.2266	1.1597	-17.7002	0.0000	165.0146	-62.7869	22.2748	37.0535 
0x50	16:30:24.161	0.2402	0.0352	-0.2373	2.6855	-35.8887	2.0142	165.8112	-61.2323	21.4563	37.0477 
0x50	16:30:24.228	0.3042	0.0337	-0.2939	-2.0142	-19.3481	-0.3662	166.4813	-60.1556	20.6818	37.0477 
0x50	16:30:24.243	0.2505	0.0376	-0.2651	2.5635	-10.3760	3.6621	166.8823	-59.5184	20.2588	37.0477 
0x50	16:30:24.292	0.2456	0.0132	-0.2666	-0.9155	-6.5918	3.1738	167.0746	-59.4635	19.9896	37.0359 
0x50	16:30:24.341	0.2500	0.0337	-0.3315	4.2725	-16.1133	4.5166	167.9041	-58.6011	19.1876	37.0447 
0x50	16:30:24.425	0.2476	0.0317	-0.2881	-7.3853	9.2163	-2.0142	167.3547	-58.9526	19.4128	37.0565 
0x50	16:30:24.438	0.3306	0.0181	-0.3369	-3.9063	-20.2026	-10.0098	167.0197	-58.2166	19.6381	37.0330 
0x50	16:30:24.487	0.3315	0.0518	-0.3071	-7.5684	-7.8735	-16.6626	165.8112	-57.7167	20.6927	37.0388 
0x50	16:30:24.536	0.1172	0.0444	-0.3418	6.1646	-18.8599	-21.6675	164.5148	-56.5576	22.5494	37.0388 
0x50	16:30:24.625	0.2764	0.0576	-0.3320	3.9063	0.4272	9.1553	165.5035	-56.7773	21.6705	37.0330 
0x50	16:30:24.634	0.2368	0.0596	-0.2793	4.5776	-20.0806	-2.8687	165.7837	-56.1951	21.4948	37.0359 
0x50	16:30:24.683	0.2534	0.0732	-0.3101	-0.5493	-6.1646	-0.7324	165.9540	-55.8600	21.2036	37.0359 
0x50	16:30:24.732	0.2441	0.0454	-0.3657	7.2632	-21.9116	2.4414	166.5912	-55.0525	20.8081	37.0359 
0x50	16:30:24.814	0.3452	-0.0283	-0.5371	-6.6528	7.6904	8.4229	-176.9788	-55.1074	20.3412	37.0271 
0x50	16:30:24.830	0.2627	0.0679	-0.3188	-1.5259	-14.4653	-2.5635	163.2898	-54.8108	20.5060	37.0212 
0x50	16:30:24.879	0.2202	0.0342	-0.4092	7.8735	-19.9585	6.0425	164.2181	-53.7891	19.7260	37.0183 
0x50	16:30:24.927	0.1812	0.0620	-0.3555	-1.0376	-25.4517	2.6245	164.6136	-52.5641	19.0613	37.0241 
0x50	16:30:25.011	0.2007	0.0430	-0.4063	-8.1787	-35.9497	-1.1597	164.7455	-50.8173	18.3801	37.0359 
0x50	16:30:25.025	0.1812	0.0308	-0.4434	14.1602	-29.2358	5.8594	166.3000	-49.3011	17.1881	37.0300 
0x50	16:30:25.074	0.1660	0.0288	-0.4663	-0.5493	-61.8286	-1.5869	167.0032	-46.2799	16.2103	37.0241 
0x50	16:30:25.123	0.0737	0.0444	-0.4800	8.4839	-52.1851	3.7842	167.7118	-43.7695	15.4248	37.0271 
0x50	16:30:25.205	0.0806	0.0391	-0.5161	5.9204	-48.0957	-1.6479	168.4039	-41.4020	14.8425	37.0183 
0x50	16:30:25.221	0.0254	0.0215	-0.5786	8.7280	-17.7002	8.0566	169.3542	-40.3912	14.2163	37.0153 
0x50	16:30:25.269	0.0430	0.0376	-0.5635	-6.6528	-36.8652	-0.9155	169.2719	-38.5730	13.8318	37.0241 
0x50	16:30:25.318	0.0156	0.0205	-0.5938	0.0000	-23.5596	1.2207	169.4916	-37.4963	13.5187	37.0153 
0x50	16:30:25.416	-0.0181	0.0347	-0.5640	-3.1738	-26.6724	-2.1973	169.4366	-36.1615	13.3484	37.0094 
0x50	16:30:25.465	-0.0190	0.0308	-0.6167	4.8828	-23.8647	4.4556	170.0244	-34.8376	12.7661	37.0212 
0x50	16:30:25.513	-0.0474	0.0166	-0.6182	2.0142	-6.7749	2.0142	170.2332	-34.5190	12.5739	37.0241 
0x50	16:30:25.564	-0.0474	0.0161	-0.6235	-0.7324	-13.0615	1.1597	170.2771	-33.8434	12.3981	37.0094 
0x50	16:30:25.645	-0.0493	0.0283	-0.6001	0.0000	-17.6392	-0.4272	170.3650	-32.9700	12.2443	37.0035 
0x50	16:30:25.660	-0.0488	0.0244	-0.6245	4.2114	-24.6582	3.5400	170.7495	-31.9427	11.8158	37.0094 
0x50	16:30:25.709	-0.0825	0.0039	-0.7095	-4.5166	-35.7666	-2.1362	170.6396	-30.1630	11.6016	37.0065 
0x50	16:30:25.758	-0.1426	0.0239	-0.6460	-2.0752	-31.8604	3.6621	170.7166	-28.4546	11.0962	37.0006 
0x50	16:30:25.850	-0.1191	0.0176	-0.7241	5.4321	-27.0996	6.2256	171.2714	-27.1637	10.5029	37.0094 
0x50	16:30:25.850	-0.1411	0.0000	-0.7129	-3.3569	-30.9448	-3.7231	171.1560	-25.4883	10.4150	37.0065 
0x50	16:30:25.889	-0.1963	0.0317	-0.6816	-6.1646	-26.6113	-5.9814	170.8099	-24.1260	10.5139	36.9918 
0x50	16:30:25.938	-0.2358	0.0161	-0.7109	3.7842	-19.2261	0.6104	170.9747	-22.9559	10.3491	37.0124 
0x50	16:30:25.987	-0.2183	0.0244	-0.7388	-2.9297	-25.2075	-2.6855	170.8539	-21.6870	10.2777	37.0094 
0x50	16:30:26.058	-0.2275	0.0254	-0.7471	-5.6763	-22.3999	-1.2817	170.6836	-20.5499	10.1184	36.9888 
0x50	16:30:26.084	-0.2905	0.0332	-0.7236	-4.0283	-19.4092	-2.2583	170.4968	-19.5776	10.0690	37.0094 
0x50	16:30:26.134	-0.2881	0.0469	-0.7070	-3.2959	-18.8599	-0.9766	170.3485	-18.6053	9.9042	37.0006 
0x50	16:30:26.182	-0.3037	0.0269	-0.7417	12.8174	-9.2163	-4.4556	170.9418	-18.1165	10.0580	36.9918 
0x50	16:30:26.252	-0.3071	0.0200	-0.7754	-10.0098	-19.5923	3.1128	170.7001	-17.1552	9.7394	36.9977 
0x50	16:30:26.280	-0.3179	0.0347	-0.7524	-13.4277	-16.4185	2.3804	170.1068	-16.3641	9.4812	36.9947 
0x50	16:30:26.329	-0.3408	0.0308	-0.7290	6.6528	-3.7231	10.1929	170.2551	-16.0071	8.9758	37.0065 
0x50	16:30:26.380	-0.2568	0.0347	-0.7578	-13.3057	-15.7471	-5.3101	169.5520	-15.1886	9.1077	37.0006 
0x50	16:30:26.445	-0.3311	0.0527	-0.8076	2.2583	-10.5591	-0.3052	169.7443	-14.6173	9.0253	36.9888 
0x50	16:30:26.475	-0.3491	0.0449	-0.7573	-0.5493	-14.6484	-1.7090	169.7278	-13.8812	8.9758	37.0006 
0x50	16:30:26.524	-0.3965	0.0449	-0.6978	2.9907	-9.5215	2.3193	169.6838	-13.2990	8.8824	36.9918 
0x50	16:30:26.573	-0.3516	0.0479	-0.8208	-2.5635	-27.8931	-3.9063	169.5740	-11.8927	8.8220	36.9918 
0x50	16:30:26.636	-0.3818	0.0337	-0.7676	9.1553	-21.9727	3.2959	169.9255	-10.7941	8.5089	37.0006 
0x50	16:30:26.671	-0.4409	0.0479	-0.7891	-5.6763	-19.2261	-4.3945	169.6344	-9.8053	8.5583	37.0006 
0x50	16:30:26.720	-0.4302	0.0459	-0.7935	3.8452	-16.1133	2.8687	169.9091	-9.1296	8.2672	36.9830 
0x50	16:30:26.769	-0.4658	0.0488	-0.7349	3.9673	-27.2217	-1.4038	170.1343	-7.7783	8.0969	36.9771 
0x50	16:30:26.832	-0.4556	0.0308	-0.8286	0.9766	-13.5498	-0.4272	170.3705	-7.1191	7.9321	36.9947 
0x50	16:30:26.867	-0.5166	0.0439	-0.7764	2.8076	-19.1650	-1.7090	170.5188	-6.1633	7.8552	36.9888 
0x50	16:30:26.915	-0.5005	0.0259	-0.8013	1.6479	-12.6343	0.7324	170.5902	-5.5756	7.6959	36.9771 
0x50	16:30:27.026	-0.5332	0.0269	-0.7500	-2.6855	-9.7656	0.0000	170.4639	-5.0977	7.6190	36.9771 
0x50	16:30:27.062	-0.5269	0.0156	-0.8481	4.4556	-7.2632	3.9673	170.8319	-4.8615	7.3883	36.9859 
0x50	16:30:27.111	-0.5420	0.0313	-0.8169	-2.9907	-8.2397	-0.5493	170.6836	-4.4495	7.3499	36.9888 
0x50	16:30:27.160	-0.5562	0.0210	-0.8555	7.9956	-28.3203	6.5308	171.1945	-2.8180	6.8555	36.9918 
0x50	16:30:27.209	-0.5762	0.0190	-0.8560	0.2441	-20.2026	-1.8921	171.3593	-1.0876	6.7950	36.9771 
0x50	16:30:27.265	-0.5933	0.0205	-0.7871	11.7188	-31.1279	4.0283	171.7822	1.2195	6.3831	36.9888 
0x50	16:30:27.306	-0.5962	0.0171	-0.8262	-4.6387	-45.7764	-1.4038	171.6888	4.1473	6.1194	36.9800 
0x50	16:30:27.355	-0.7173	0.0225	-0.8433	-1.3428	-34.2407	1.6479	171.9305	7.1686	5.8557	36.9888 
0x50	16:30:27.404	-0.6743	0.0146	-0.7993	1.2207	-13.5498	-0.2441	172.1173	8.4869	5.7733	36.9888 
0x50	16:30:27.465	-0.7168	0.0161	-0.8149	-1.1597	-28.3813	-1.5259	172.2217	10.6567	5.6360	36.9771 
0x50	16:30:27.486	-0.7114	0.0112	-0.7495	0.8545	-21.2402	-2.0142	172.2382	12.3047	5.5481	36.9771 
0x50	16:30:27.535	-0.7690	0.0186	-0.7827	-3.2349	-19.1650	0.3052	172.2931	13.6285	5.4767	36.9800 
0x50	16:30:27.585	-0.7646	0.0161	-0.7891	3.9673	-20.2026	0.0000	172.4689	15.4248	5.2734	36.9771 
0x50	16:30:27.664	-0.7847	0.0234	-0.7266	0.2441	-29.8462	-3.9673	172.4799	17.3969	5.2460	36.9830 
0x50	16:30:27.682	-0.7983	0.0142	-0.7456	4.8828	-34.3628	-4.3945	172.7820	19.6216	5.2460	36.9712 
0x50	16:30:27.735	-0.8340	0.0117	-0.7236	0.4272	-32.8369	2.3804	172.7600	21.7145	4.8834	36.9653 
0x50	16:30:27.780	-0.8843	0.0029	-0.8042	5.0659	-21.9727	0.3662	173.1171	23.5052	4.6692	36.9653 
0x50	16:30:27.858	-0.8677	0.0093	-0.7441	-6.2866	-22.0947	0.1831	172.8424	25.1422	4.4385	36.9741 
0x50	16:30:27.877	-0.8887	0.0166	-0.7324	3.9063	-16.5405	-0.6104	173.0182	26.4551	4.3561	36.9741 
0x50	16:30:27.927	-0.9072	0.0093	-0.7446	2.8076	-15.6250	0.7324	173.1940	27.6581	4.2242	36.9683 
0x50	16:30:27.975	-0.9297	0.0054	-0.7441	-0.6714	-17.2119	-0.1831	173.2928	28.9655	4.1254	36.9771 
0x50	16:30:28.050	-0.9395	0.0034	-0.7119	3.1738	-17.8223	-2.3804	173.3698	30.3827	4.0649	36.9683 
0x50	16:30:28.073	-0.9536	0.0020	-0.7559	-1.0376	-29.9072	2.1973	179.8517	32.0581	3.9496	36.9771 
0x50	16:30:28.122	-0.9854	0.0034	-0.7056	2.8687	-35.7666	-5.4932	179.9506	34.0851	4.1968	36.9771 
0x50	16:30:28.171	-1.0366	0.0034	-0.7134	2.0752	-43.9453	-0.8545	-179.8132	36.5240	4.3561	36.9653 
0x50	16:30:28.242	-1.0513	-0.0005	-0.7061	3.7231	-45.7764	-1.8311	-179.9561	39.3311	4.3835	36.9653 
0x50	16:30:28.268	-1.0630	0.0093	-0.6260	-3.7842	-41.3818	-0.3052	179.1486	41.6876	4.4275	36.9712 
0x50	16:30:28.320	-1.1162	-0.0049	-0.6743	-2.8076	-35.4004	-0.9155	-179.6265	43.7695	4.4824	36.9741 
0x50	16:30:28.366	-1.1372	0.0044	-0.6377	-2.3193	-30.3955	-1.6479	179.7638	45.4669	4.6747	36.9771 
0x50	16:30:28.415	-1.1250	0.0020	-0.5933	0.9155	-36.9263	-6.7139	-179.8517	47.6202	5.1526	36.9653 
0x50	16:30:28.487	-1.1631	-0.0024	-0.6211	-2.0142	-20.9961	5.0659	-178.8904	48.9880	4.9823	36.9741 
0x50	16:30:28.513	-1.1714	0.0073	-0.5723	-2.1362	-35.2173	1.4648	179.1541	51.0205	4.8779	36.9741 
0x50	16:30:28.611	-1.2324	-0.0098	-0.5972	0.9155	-28.9917	-2.5635	-178.7311	52.9211	5.0757	36.9771 
0x50	16:30:28.676	-1.2686	-0.0020	-0.5659	-5.7983	-26.0620	2.5635	-179.1705	54.4647	4.9054	36.9653 
0x50	16:30:28.709	-1.2563	0.0098	-0.5542	0.5493	-37.3535	-4.6997	179.0717	56.4038	5.1526	36.9565 
0x50	16:30:28.757	-1.3149	-0.0005	-0.5107	-2.5024	-29.9683	1.1597	179.9506	58.1287	5.0262	36.9712 
0x50	16:30:28.806	-1.2856	0.0063	-0.4717	-0.4883	-32.1045	2.3804	179.0332	59.9744	4.5209	36.9565 
0x50	16:30:28.874	-1.3071	0.0029	-0.4863	0.3662	-27.7100	-1.2817	179.1376	61.5289	4.6088	36.9506 
0x50	16:30:28.904	-1.3135	0.0107	-0.4277	-10.4370	-47.9736	-2.6855	178.4894	64.0063	4.4330	36.9624 
0x50	16:30:28.953	-1.3774	0.0146	-0.4385	0.9766	-24.2920	-1.4648	178.6157	65.3687	4.5319	36.9653 
0x50	16:30:29.001	-1.3452	0.0103	-0.4063	0.0000	-38.8794	-2.0752	178.6432	67.1429	4.5813	36.9535 
0x50	16:30:29.063	-1.4033	0.0137	-0.4092	-4.5776	-35.2173	-3.1738	178.6871	69.0106	4.8889	36.9624 
0x50	16:30:29.084	-1.4565	0.0024	-0.3940	-0.8545	-22.7051	0.9155	179.6429	70.2411	5.0647	36.9594 
0x50	16:30:29.133	-1.3774	0.0171	-0.3618	-4.2114	-22.0947	0.1831	179.3408	71.4276	5.0098	36.9712 
0x50	16:30:29.182	-1.4272	0.0078	-0.3232	1.7090	-8.1177	5.7983	178.6102	72.1143	4.4604	36.9535 
0x50	16:30:29.258	-1.4189	0.0049	-0.3481	3.0518	-9.0942	1.0986	178.5718	72.6416	4.2462	36.9594 
0x50	16:30:29.280	-1.4224	0.0078	-0.2842	1.0986	-15.9912	0.2441	178.2477	73.5699	3.9221	36.9477 
0x50	16:30:29.328	-1.4482	0.0112	-0.3555	4.8218	-20.0195	-3.6011	179.0057	74.6136	4.4714	36.9624 
0x50	16:30:29.377	-1.4487	0.0088	-0.2720	-1.1597	-32.2266	-1.8311	178.8629	76.1298	4.4440	36.9653 
0x50	16:30:29.450	-1.4927	0.0146	-0.3037	-1.5259	-20.6299	4.5776	177.7148	77.1844	3.3618	36.9477 
0x50	16:30:29.475	-1.4707	0.0044	-0.2646	2.8687	-19.1650	-3.2959	178.3191	78.0963	3.8232	36.9624 
0x50	16:30:29.524	-1.4819	0.0059	-0.2466	1.4038	-34.1187	-4.6997	179.3298	79.8322	4.7900	36.9506 
0x50	16:30:29.572	-1.4849	0.0049	-0.2354	-0.3052	-21.7896	5.1270	178.8080	80.7715	3.8727	36.9535 
0x50	16:30:29.621	-1.4937	0.0024	-0.1890	1.7700	-31.7383	-4.6387	-179.7693	82.3810	5.2350	36.9506 
0x50	16:30:29.694	-1.5049	-0.0063	-0.1909	0.0000	-26.4893	3.2959	-178.0939	83.7598	4.8065	36.9418 
0x50	16:30:29.720	-1.5220	0.0015	-0.1646	0.4883	-41.3208	-5.3101	-179.1595	85.7922	7.7014	36.9535 
0x50	16:30:29.775	-1.5332	-0.0068	-0.1021	0.6104	-31.9824	-6.2256	-176.1658	87.6105	10.5249	36.9477 
0x50	16:30:29.817	-1.5688	-0.0034	-0.0991	1.7090	-28.2593	-2.1362	-169.4202	88.9673	17.3199	36.9594 
0x50	16:30:29.890	-1.6021	-0.0039	-0.0820	1.7700	-25.5127	1.2817	-128.7268	90.2582	58.5626	36.9535 
0x50	16:30:29.915	-1.5542	-0.0039	-0.0708	-0.4883	-22.5830	6.4697	-173.2379	91.1206	13.8483	36.9506 
0x50	16:30:29.963	-1.6055	-0.0015	-0.0293	1.7700	-40.7715	-6.6528	172.7271	92.9004	-0.7526	36.9477 
0x50	16:30:30.012	-1.5669	-0.0103	0.0024	-3.5400	-30.7617	4.5776	-178.9233	94.3286	5.6799	36.9506 
0x50	16:30:30.092	-1.5923	-0.0034	0.0278	3.6011	-22.8882	-2.2583	-15.6281	94.0924	3.7573	36.9477 
0x50	16:30:30.109	-1.5981	-0.0020	0.0361	1.2207	-23.5596	-0.2441	-20.2094	92.8949	-1.2085	36.9477 
0x50	16:30:30.210	-1.5571	-0.0112	0.0566	1.2817	-21.3013	-5.7983	-22.0715	91.8402	-3.3234	36.9447 
0x50	16:30:30.287	-1.6074	-0.0044	0.0977	-5.0659	-35.4004	-1.2207	-56.6180	90.1593	-38.4631	36.9477 
0x50	16:30:30.305	-1.6313	-0.0244	0.1060	-0.6714	-32.8979	-4.1504	-9.1516	88.7366	77.3822	36.9477 
0x50	16:30:30.354	-1.5938	-0.0112	0.1299	-4.2725	-21.9116	-0.3662	-4.3890	87.6050	82.3590	36.9535 
0x50	16:30:30.403	-1.6084	-0.0200	0.1777	-6.8970	-50.5981	-0.4272	-2.6257	85.4297	84.5013	36.9565 
0x50	16:30:30.475	-1.6133	-0.0039	0.1968	-3.8452	-34.3628	1.3428	-1.2579	83.6938	86.0559	36.9535 
0x50	16:30:30.501	-1.6240	-0.0229	0.2344	0.2441	-29.8462	-0.6714	-1.6370	82.3260	85.8307	36.9388 
0x50	16:30:30.550	-1.6045	-0.0049	0.2466	4.5166	-26.3062	-0.6104	-1.3678	81.0132	85.8691	36.9388 
0x50	16:30:30.599	-1.5591	-0.0210	0.2886	-0.5493	-44.0063	-5.0659	-2.0215	78.7280	85.2979	36.9447 
0x50	16:30:30.664	-1.6455	-0.0117	0.3188	-2.9297	-50.4761	0.4883	-1.6534	76.2506	85.8252	36.9418 
0x50	16:30:30.681	-1.6206	-0.0249	0.3838	-2.9907	-55.4810	2.9907	-1.0602	73.5205	86.6821	36.9447 
0x50	16:30:30.732	-1.5664	0.0054	0.4326	2.3193	-49.1943	12.6953	1.1865	71.1255	88.9124	36.9330 
0x50	16:30:30.779	-1.5796	-0.0200	0.4541	-2.1973	-31.4331	-7.3242	0.3186	69.1644	88.1598	36.9477 
0x50	16:30:30.828	-1.6099	-0.0259	0.5039	-2.8076	-32.5317	-3.2349	-0.5823	67.7087	87.3962	36.9330 
0x50	16:30:30.905	-1.5557	-0.0039	0.5015	2.0752	-10.0708	3.7842	-0.2142	67.1869	87.7203	36.9447 
0x50	16:30:30.925	-1.5254	-0.0112	0.5142	3.4180	-15.4419	1.7700	0.1648	66.5497	88.0170	36.9418 
0x50	16:30:30.974	-1.5576	-0.0063	0.5039	2.0752	-23.1323	3.3569	0.4175	65.6378	88.1323	36.9477 
0x50	16:30:31.023	-1.5239	-0.0132	0.5483	0.0000	-23.0103	4.5776	0.9338	64.5886	88.7311	36.9447 
0x50	16:30:31.099	-1.5303	-0.0205	0.5703	1.6479	-23.7427	0.3662	0.9064	63.6768	88.7146	36.9359 
0x50	16:30:31.121	-1.5264	0.0073	0.5767	0.4272	-36.0107	2.6245	1.0986	62.1167	88.8849	36.9388 
0x50	16:30:31.170	-1.4844	-0.0142	0.6304	1.0376	-35.9497	-1.8921	1.0767	60.6116	88.8464	36.9447 
0x50	16:30:31.219	-1.5122	-0.0049	0.6411	0.6714	-29.4800	-4.0283	0.7086	59.0405	88.3960	36.9300 
0x50	16:30:31.294	-1.4556	-0.0049	0.6709	-1.1597	-56.3354	0.0000	0.6262	56.9147	88.3301	36.9359 
0x50	16:30:31.317	-1.4756	-0.0034	0.7246	-0.9155	-50.8423	-0.4272	0.4614	54.2615	88.2147	36.9477 
0x50	16:30:31.365	-1.4072	-0.0176	0.6987	-2.1362	-38.8184	2.3193	0.5493	52.8992	88.4070	36.9359 
0x50	16:30:31.415	-1.4443	0.0029	0.7974	-2.8687	-60.4858	4.1504	0.4285	49.9274	88.5388	36.9418 
0x50	16:30:31.499	-1.3438	-0.0098	0.7549	0.6104	-21.3623	-2.6855	0.4669	49.3616	88.4619	36.9447 
0x50	16:30:31.512	-1.4243	-0.0005	0.8252	-1.2207	-36.1938	1.4038	0.2802	48.0542	88.3026	36.9300 
0x50	16:30:31.563	-1.3579	0.0015	0.8291	2.8687	-12.0850	5.4321	0.7306	47.1368	88.7695	36.9359 
0x50	16:30:31.610	-1.3887	-0.0063	0.8311	-3.0518	-21.9727	-0.7324	0.5658	46.8237	88.6542	36.9300 
0x50	16:30:31.694	-1.3350	-0.0059	0.8643	1.4648	-9.2773	1.8921	0.6592	46.3184	88.7695	36.9359 
0x50	16:30:31.708	-1.3369	0.0020	0.8481	-2.3804	-12.6343	-0.9155	0.5988	46.2030	88.7311	36.9300 
0x50	16:30:31.805	-1.3550	0.0005	0.9072	0.6104	-10.9253	-0.9155	0.5603	45.8624	88.6542	36.9300 
0x50	16:30:31.883	-1.2959	-0.0005	0.8403	-0.8545	-13.6719	-2.9907	0.5658	45.4834	88.6267	36.9447 
0x50	16:30:31.903	-1.3755	-0.0020	0.9160	0.2441	-29.4189	-0.1831	0.5383	44.2474	88.5938	36.9300 
0x50	16:30:31.952	-1.2764	-0.0044	0.8940	-3.9673	-26.6113	0.3052	0.5328	43.2587	88.7256	36.9300 
0x50	16:30:32.001	-1.3047	-0.0063	0.9448	0.3662	-21.1792	-3.4180	0.3680	42.4347	88.4784	36.9330 
0x50	16:30:32.050	-1.2754	-0.0078	0.9487	-0.7324	-49.0723	-2.5024	0.2747	40.6439	88.2971	36.9359 
0x50	16:30:32.130	-1.2480	0.0020	0.9814	-2.7466	-77.6367	-2.0752	0.0385	37.0459	88.1433	36.9271 
0x50	16:30:32.147	-1.1982	-0.0088	0.9829	2.9907	-11.4746	-1.4648	0.1923	36.2933	88.0719	36.9388 
0x50	16:30:32.197	-1.1885	-0.0054	1.0239	-1.8921	-40.0391	0.4272	0.0989	34.5795	88.0884	36.9300 
0x50	16:30:32.235	-1.1592	-0.0122	1.0098	0.8545	-23.1934	-1.4038	0.1538	33.1842	88.0939	36.9271 
0x50	16:30:32.278	-1.0962	0.0063	1.0195	0.0000	-27.8320	0.7935	0.1813	32.0856	88.1378	36.9418 
0x50	16:30:32.327	-1.1084	-0.0181	1.0073	5.9814	0.7935	-0.8545	0.4065	32.0746	88.1104	36.9330 
0x50	16:30:32.376	-1.1147	0.0122	1.0732	1.6479	-35.4614	-0.8545	0.4559	30.6079	88.0444	36.9124 
0x50	16:30:32.425	-1.0308	-0.0078	1.0317	1.9531	-6.4697	-3.4790	0.6537	30.1849	88.0719	36.9330 
0x50	16:30:32.474	-1.0889	0.0088	1.0952	-1.8921	-25.9399	-6.5918	0.3625	29.2017	87.6764	36.9300 
0x50	16:30:32.523	-1.0669	-0.0034	1.1030	1.8921	-36.9873	-4.6997	0.2856	28.1470	87.3468	36.9447 
0x50	16:30:32.571	-1.0444	0.0068	1.1401	4.6387	-70.1294	4.6997	0.6262	24.9774	87.5885	36.9300 
0x50	16:30:32.621	-0.9712	0.0044	1.0908	7.6904	-12.0239	4.8828	1.1920	24.1205	87.9401	36.9418 
0x50	16:30:32.671	-0.9604	-0.0015	1.1621	-7.7515	-45.4102	-3.4180	0.6921	22.1924	87.7039	36.9271 
0x50	16:30:32.719	-0.8945	0.0142	1.1240	3.7842	-10.4370	-2.7466	1.0107	20.8246	87.7313	36.9271 
0x50	16:30:32.767	-0.9102	0.0239	1.1660	-5.2490	-1.4038	-10.3760	0.5603	21.1047	87.1765	36.9241 
0x50	16:30:32.816	-0.9282	0.0015	1.1772	0.0000	2.0142	-1.0986	0.5603	20.9509	87.1326	36.9271 
0x50	16:30:32.865	-0.8833	0.0195	1.1484	-0.9155	-8.6670	-2.8076	0.4669	20.8575	86.9788	36.9300 
0x50	16:30:32.914	-0.9033	0.0063	1.2046	-9.0332	-26.4282	-8.4839	-0.1978	20.1654	86.4459	36.9212 
0x50	16:30:32.963	-0.8877	-0.0093	1.1377	-1.9531	-1.8311	0.0000	-0.3021	20.4291	86.4459	36.9300 
0x50	16:30:33.011	-0.8242	0.0112	1.0659	10.1318	0.8545	0.0000	0.4120	21.4014	87.0172	36.9271 
0x50	16:30:33.101	-0.6655	-0.0342	0.9893	8.4229	-42.1143	28.1982	1.3019	19.5612	88.5004	36.9271 
0x50	16:30:33.109	-0.8555	0.0059	1.1729	5.3711	-12.0239	12.6953	1.4172	18.6383	88.8849	36.9182 
0x50	16:30:33.158	-0.8179	-0.0132	1.1836	4.9438	-25.0244	1.8311	1.6425	17.7209	88.9453	36.9241 
0x50	16:30:33.208	-0.8120	0.0449	1.1631	-0.6714	-11.4746	3.6621	1.6534	16.9409	89.0881	36.9330 
0x50	16:30:33.256	-0.7822	-0.0068	1.1733	-2.5635	18.3105	-1.7090	1.4667	18.1824	89.0222	36.9182 
0x50	16:30:33.342	-0.8247	0.0205	1.2119	-3.0518	-23.6206	0.6714	1.2305	17.2156	89.0057	36.9241 
0x50	16:30:33.403	-0.8457	-0.0005	1.2275	-15.5029	34.5459	-15.4419	0.2032	19.2755	88.2257	36.9153 
0x50	16:30:33.451	-0.8071	0.0317	1.1377	0.9766	-18.1885	-8.5449	0.0549	19.0668	87.7808	36.9330 
0x50	16:30:33.533	-0.7822	-0.0293	1.1646	4.5166	8.0566	0.8545	0.2637	19.7589	87.8247	36.9212 
0x50	16:30:33.549	-0.8418	0.0410	1.2217	-10.4980	-42.3584	-13.6108	-0.5273	18.7701	87.0831	36.9094 
0x50	16:30:33.598	-0.7852	-0.0088	1.2158	-0.4883	-59.0820	0.4272	-0.5328	16.1389	87.1381	36.9182 
0x50	16:30:33.647	-0.7153	-0.0205	1.1479	3.6011	-20.9961	2.5635	-0.3021	15.5841	87.3413	36.9241 
0x50	16:30:33.731	-0.7153	-0.0181	1.2217	0.3052	-7.6294	-0.5493	-0.3076	15.5017	87.3138	36.9330 
0x50	16:30:33.745	-0.7212	0.0005	1.2109	-5.9204	-5.3101	-2.7466	-0.5768	15.5951	87.1930	36.9124 
0x50	16:30:33.793	-0.7129	-0.0137	1.2144	-4.2114	-42.2363	-3.7231	-0.8295	13.8043	87.0227	36.9094 
