StartTime: 2020-01-03 15:57:22.479
address	Time(s)	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°) 
0x50	16:14:12.047	-0.0776	-0.0430	0.9917	0.2441	2.1362	-0.2441	-1.7029	2.9169	90.4669	38.2830 
0x50	16:14:12.097	-0.0415	-0.0327	1.0063	-1.0986	-1.4038	0.3052	-1.7633	2.8400	90.4834	38.2889 
0x50	16:14:12.145	-0.0796	-0.0430	0.9985	1.1597	-0.4883	-0.3052	-1.7303	2.7905	90.5109	38.2977 
0x50	16:14:12.194	-0.0186	-0.0342	1.0107	0.0000	-0.5493	0.7324	-1.7303	2.7301	90.5493	38.2801 
0x50	16:14:12.243	-0.0674	-0.0347	0.9976	-0.6714	-0.6714	-9.0942	-1.7688	2.6257	90.3186	38.2859 
0x50	16:14:12.276	-0.0254	-0.0439	1.0220	0.5493	2.6245	3.6011	-1.7468	2.7356	90.4944	38.2859 
0x50	16:14:12.325	-0.0747	-0.0234	0.9814	-0.5493	1.4038	-6.4697	-1.8018	2.7905	90.2307	38.2771 
0x50	16:14:12.374	-0.0371	-0.0435	1.0352	-1.2817	8.3008	0.6104	-1.8732	3.1860	90.2472	38.2830 
0x50	16:14:12.422	-0.0503	-0.0522	1.0190	3.3569	-6.4087	6.4087	-1.6644	3.2465	90.6097	38.2771 
0x50	16:14:12.471	-0.0576	-0.0420	1.0039	-0.6104	-7.4463	6.7749	-1.6919	2.8894	90.9558	38.2771 
0x50	16:14:12.521	-0.0156	-0.0308	1.0117	-2.2583	-3.1738	17.3950	-1.7194	2.9114	91.5765	38.2771 
0x50	16:14:12.569	-0.0698	-0.0269	1.0239	-1.6479	-2.4414	26.4282	-1.7303	2.8510	92.9004	38.2742 
0x50	16:14:12.619	-0.0234	-0.0308	0.9971	0.0000	-28.8696	11.9019	-1.7194	1.4832	93.5541	38.2771 
0x50	16:14:12.668	-0.0142	-0.0278	1.0000	4.6997	-12.6343	13.4888	-1.4722	0.8679	94.2517	38.2771 
0x50	16:14:12.716	0.0029	-0.0518	0.9966	1.8311	-23.9868	4.6387	-1.3403	-0.3790	94.6307	38.2771 
0x50	16:14:12.766	0.0327	-0.0200	1.0020	-1.7700	-23.6816	3.7842	-1.4227	-1.5051	94.7296	38.2742 
0x50	16:14:12.813	0.0493	-0.0439	0.9932	-0.9766	-11.4136	12.3901	-1.3843	-2.1039	95.4822	38.2683 
0x50	16:14:12.863	0.0513	-0.0156	1.0288	3.9063	-27.3438	21.9116	-1.3403	-3.1531	96.5369	38.2683 
0x50	16:14:12.913	0.0825	-0.0527	0.9785	8.9111	-17.9443	13.4888	-0.9998	-4.0320	97.6025	38.2771 
0x50	16:14:12.960	0.0811	-0.0454	0.9702	2.9907	-11.8408	2.8687	-0.8185	-4.6802	97.8827	38.2683 
0x50	16:14:13.009	0.0918	-0.0308	0.9902	-1.8311	0.9766	-3.7231	-0.9613	-4.5703	97.8113	38.2771 
0x50	16:14:13.058	0.0879	-0.0381	0.9951	-7.3853	3.6621	-13.4888	-1.2195	-4.4659	97.2675	38.2742 
0x50	16:14:13.107	0.0928	-0.0361	0.9956	2.7466	-12.3291	1.7090	-1.1481	-4.9988	97.1960	38.2654 
0x50	16:14:13.155	0.1064	-0.0454	0.9790	-3.8452	-1.8311	-15.1978	-1.2360	-5.2130	96.6742	38.2624 
0x50	16:14:13.205	0.0942	-0.0117	0.9834	4.4556	-3.7231	-15.9912	-1.0986	-5.5756	95.7074	38.2771 
0x50	16:14:13.253	0.1074	-0.0225	1.0000	1.2207	4.2725	-15.8691	-0.9174	-5.4053	94.9988	38.2624 
0x50	16:14:13.303	0.0981	-0.0356	0.9839	3.2349	-0.1831	-20.8130	-0.6921	-5.3119	94.1638	38.2654 
0x50	16:14:13.351	0.0957	-0.0278	0.9819	-3.9673	1.1597	-38.4521	-0.6482	-5.3229	92.2797	38.2712 
0x50	16:14:13.449	0.1201	-0.0181	1.0063	5.5542	-2.9297	-31.2500	-0.4065	-5.3723	90.9833	38.2565 
0x50	16:14:13.497	0.0913	-0.0083	0.9888	2.7466	-7.3853	-35.3394	-0.0330	-5.6689	89.1156	38.2624 
0x50	16:14:13.546	0.0942	0.0166	0.9858	0.9155	-3.2349	-9.9487	0.0769	-5.8282	88.6157	38.2771 
0x50	16:14:13.595	0.1069	-0.0161	0.9863	-1.4038	-5.9204	-4.1504	0.0824	-5.9930	88.5168	38.2654 
0x50	16:14:13.644	0.1118	0.0151	0.9790	1.3428	-11.9629	-0.6104	0.1703	-6.5918	88.4839	38.2654 
0x50	16:14:13.693	0.1172	-0.0024	0.9849	-2.8076	-11.1084	-19.1040	0.4449	-7.2839	87.3688	38.2683 
0x50	16:14:13.742	0.1260	0.0229	0.9844	-5.6152	-8.4839	-7.8125	0.2362	-7.7014	86.9733	38.2654 
0x50	16:14:13.791	0.1338	0.0112	0.9771	8.0566	-10.5591	-6.8359	0.8020	-8.2782	86.5173	38.2683 
0x50	16:14:13.839	0.1514	0.0273	0.9707	-2.2583	-10.4980	5.8594	0.6647	-8.8110	86.8085	38.2683 
0x50	16:14:13.873	0.1558	0.0195	0.9634	-1.5869	-11.5356	3.4180	0.6317	-9.4373	86.8634	38.2654 
0x50	16:14:13.923	0.1714	0.0239	0.9771	5.4932	-16.2964	5.8594	0.8734	-10.2557	87.1490	38.2683 
0x50	16:14:13.971	0.1821	0.0239	0.9541	-2.6245	-16.4795	3.4790	0.8844	-11.0687	87.3138	38.2654 
0x50	16:14:14.019	0.1924	0.0337	0.9570	1.4648	-19.8364	3.5400	0.9448	-12.0520	87.4786	38.2742 
0x50	16:14:14.069	0.2100	0.0254	0.9556	3.8452	-11.2915	6.4697	1.0107	-12.6617	87.6654	38.2654 
0x50	16:14:14.118	0.2192	0.0024	0.9541	1.5259	-13.7329	2.2583	1.0437	-13.3484	87.7698	38.2742 
0x50	16:14:14.166	0.2417	0.0254	0.9448	3.2959	-14.5874	8.2397	1.0712	-14.2657	88.0554	38.2712 
0x50	16:14:14.216	0.2495	0.0239	0.9453	9.0332	-13.1226	7.7515	1.4282	-14.9304	88.4454	38.2683 
0x50	16:14:14.264	0.2666	0.0176	0.9355	-2.9297	-9.7656	3.6011	1.3019	-15.4852	88.6707	38.2654 
0x50	16:14:14.313	0.2725	0.0293	0.9448	-3.9063	-17.3950	9.5825	0.9943	-16.3641	89.1486	38.2712 
0x50	16:14:14.361	0.2988	0.0254	0.9258	2.9297	-24.7803	1.4038	1.0107	-17.5671	89.2035	38.2654 
0x50	16:14:14.410	0.3096	0.0127	0.9150	4.7607	-27.1606	2.5024	1.2085	-18.9294	89.3134	38.2595 
0x50	16:14:14.460	0.3330	0.0264	0.9038	-1.0986	-15.5640	17.8223	0.9393	-19.8743	89.9066	38.2771 
0x50	16:14:14.508	0.3423	0.0068	0.9150	2.6245	-14.5264	4.9438	0.9778	-20.6049	90.1593	38.2683 
0x50	16:14:14.557	0.3638	0.0225	0.9023	10.1318	-19.7754	-5.0659	1.4392	-21.6101	89.9615	38.2712 
0x50	16:14:14.606	0.3906	0.0156	0.8926	-2.7466	-24.7192	6.1035	1.1865	-22.8735	90.2582	38.2654 
0x50	16:14:14.655	0.4146	0.0244	0.8955	5.1880	-15.0146	13.6108	1.0327	-23.7415	90.9283	38.2712 
0x50	16:14:14.706	0.4116	0.0005	0.8589	4.5166	-33.5693	28.0151	0.6317	-25.4553	92.4335	38.2654 
0x50	16:14:14.752	0.4131	-0.0015	0.8345	4.2725	-15.6250	5.3711	0.6702	-26.5210	92.8839	38.2654 
0x50	16:14:14.802	0.4258	-0.0122	0.8213	-0.8545	4.2114	3.2959	0.5164	-26.3342	93.0707	38.2712 
0x50	16:14:14.850	0.4536	-0.0078	0.8672	1.5869	-10.2539	3.1128	0.4779	-26.9495	93.2904	38.2654 
0x50	16:14:14.899	0.4556	-0.0068	0.8442	-5.0659	-11.1084	-7.4463	0.4010	-27.5208	92.8674	38.2624 
0x50	16:14:14.948	0.4663	0.0063	0.8311	-7.0801	-12.2070	-6.5918	0.1099	-28.2129	92.5214	38.2654 
0x50	16:14:15.046	0.4644	0.0132	0.8198	-2.0752	-13.3667	-1.0986	0.0549	-28.8995	92.4554	38.2654 
0x50	16:14:15.095	0.4819	0.0024	0.8330	2.1973	-10.0098	1.2817	0.0989	-29.2731	92.5653	38.2771 
0x50	16:14:15.143	0.4937	-0.0088	0.8130	0.9766	-15.3809	-1.8311	0.1868	-30.0696	92.4609	38.2712 
0x50	16:14:15.192	0.4844	0.0083	0.8086	3.0518	-12.6953	5.5542	0.1758	-30.6628	92.6477	38.2654 
0x50	16:14:15.241	0.4990	0.0005	0.8096	-1.0986	-6.7749	1.7700	0.0714	-31.0144	92.7466	38.2712 
0x50	16:14:15.292	0.5088	-0.0166	0.7930	2.4414	-4.8828	3.1738	0.1044	-31.5198	92.9333	38.2654 
0x50	16:14:15.338	0.5103	0.0049	0.8076	0.7935	8.4229	-0.4883	0.1593	-31.1243	92.9059	38.2742 
0x50	16:14:15.390	0.5186	-0.0039	0.7876	-2.9297	-16.8457	-4.0283	0.2472	-32.0746	92.5763	38.2712 
0x50	16:14:15.436	0.5171	0.0171	0.7944	-2.6245	-11.6577	0.1831	0.1318	-32.6678	92.5873	38.2830 
0x50	16:14:15.470	0.5342	-0.0039	0.7676	0.9155	-29.5410	-1.4648	0.3186	-34.0082	92.4884	38.2683 
0x50	16:14:15.518	0.5537	0.0083	0.7568	-1.5259	-33.8745	1.0376	0.2252	-35.7220	92.5378	38.2683 
0x50	16:14:15.568	0.5767	0.0161	0.7388	3.2959	-22.2778	6.1646	0.1648	-36.7383	92.8894	38.2624 
0x50	16:14:15.617	0.5903	-0.0059	0.7319	4.2114	-33.9966	7.5073	0.0275	-38.3972	93.4058	38.2742 
0x50	16:14:15.666	0.6113	0.0098	0.7095	-2.9297	-30.3955	5.8594	-0.1813	-39.7211	93.6475	38.2654 
0x50	16:14:15.714	0.6055	0.0098	0.6816	7.3853	-34.6069	11.5967	-0.3461	-41.5338	94.3121	38.2859 
0x50	16:14:15.763	0.6294	-0.0127	0.6494	9.5825	-22.3999	6.2866	-0.1483	-42.6654	94.7900	38.2742 
0x50	16:14:15.812	0.6626	-0.0054	0.6650	0.4883	-31.6772	7.8125	-0.3900	-44.1431	95.3174	38.2712 
0x50	16:14:15.860	0.6650	-0.0171	0.6304	-5.3101	-18.7378	6.7749	-0.9613	-45.1703	95.8008	38.2742 
0x50	16:14:15.910	0.6875	-0.0249	0.6255	-10.4980	-21.0571	5.8594	-1.8512	-46.2524	96.3776	38.2742 
0x50	16:14:15.960	0.6948	-0.0254	0.6157	-2.0752	-12.2070	-1.2207	-1.8347	-47.0050	96.2183	38.2771 
0x50	16:14:16.009	0.7139	-0.0200	0.6240	-6.5918	-3.2959	3.1738	-2.2961	-47.2083	96.4215	38.2771 
0x50	16:14:16.056	0.7134	-0.0225	0.5947	3.1128	-23.2544	6.4087	-2.4939	-48.3508	96.9049	38.2771 
0x50	16:14:16.106	0.7437	-0.0386	0.6011	4.9438	-9.0942	5.3101	-2.5214	-49.0430	97.3608	38.2771 
0x50	16:14:16.155	0.7339	-0.0415	0.5879	9.2773	-9.7656	15.1367	-2.9718	-49.5483	98.4100	38.2801 
0x50	16:14:16.203	0.7720	-0.0576	0.6177	4.8828	16.4795	10.6812	-3.4058	-49.1418	99.2560	38.2771 
0x50	16:14:16.253	0.6763	-0.0308	0.5454	-2.4414	-20.0195	-15.5640	-2.9663	-49.8505	98.5693	38.2771 
0x50	16:14:16.301	0.7314	-0.0151	0.5703	-1.4648	-56.5796	-28.0762	-1.9116	-52.2235	97.0038	38.2801 
0x50	16:14:16.349	0.8657	0.0684	0.6128	-2.1362	-76.2939	-61.5234	0.9613	-55.4535	93.2355	38.2742 
0x50	16:14:16.399	0.7017	0.0322	0.4546	-1.3428	-28.6255	-4.2114	1.3733	-57.3926	92.6587	38.2771 
0x50	16:14:16.447	0.8486	-0.0361	0.4175	-16.9067	-31.3110	16.7236	-0.8569	-59.0735	94.1858	38.2830 
0x50	16:14:16.497	0.7188	0.0122	0.4307	-2.3193	-30.0903	2.2583	-1.5930	-60.7654	94.7351	38.2801 
0x50	16:14:16.545	0.8125	0.0146	0.4526	4.5166	10.8032	-0.3662	-1.2469	-60.2325	94.6692	38.2830 
0x50	16:14:16.642	0.8652	-0.0127	0.4336	-5.6763	-59.6313	6.4087	-2.0599	-62.3859	95.2734	38.2771 
0x50	16:14:16.691	0.7036	-0.0024	0.3208	-4.6387	-28.3813	4.5776	-2.8015	-63.8361	95.8942	38.2830 
0x50	16:14:16.740	0.8892	-0.0181	0.3750	-4.3945	-11.5967	0.0000	-3.1201	-64.2700	96.0425	38.2830 
0x50	16:14:16.789	0.8027	-0.0156	0.3750	-3.6011	-24.6582	5.6763	-4.0210	-65.4840	96.8719	38.2712 
0x50	16:14:16.838	0.9668	-0.0430	0.3394	-4.2725	-54.3823	1.5259	-4.5758	-67.7087	97.3059	38.2830 
0x50	16:14:16.887	0.8086	-0.0186	0.2622	-11.5967	-59.3872	1.2817	-5.9326	-70.7025	98.1738	38.2830 
0x50	16:14:16.936	0.8921	-0.0552	0.2056	-5.9814	-49.2554	0.0000	-6.9873	-73.0920	98.9484	38.2830 
0x50	16:14:16.984	0.8540	-0.0215	0.1929	-15.3198	-57.3730	3.1738	-9.5636	-75.9540	100.8765	38.2801 
0x50	16:14:17.034	0.9600	-0.0386	0.1748	-0.6714	-43.3350	-0.7935	-10.6128	-77.8821	101.9421	38.2889 
0x50	16:14:17.067	0.8403	-0.0234	0.1089	-9.4604	-42.4805	2.9297	-13.8208	-79.9969	104.7546	38.2889 
0x50	16:14:17.116	0.9341	-0.0337	0.1133	0.4883	-17.7612	-1.8311	-14.7711	-80.9143	105.6940	38.2771 
0x50	16:14:17.164	0.8643	-0.0483	0.0366	-9.9487	-35.8276	5.7983	-21.0992	-82.6337	110.9015	38.2977 
0x50	16:14:17.215	0.9194	-0.0273	0.0752	5.1880	-4.5776	0.4883	-22.5165	-82.9633	112.5879	38.2948 
0x50	16:14:17.262	0.9868	-0.0718	0.0078	-4.5166	-47.8516	2.9907	-34.0302	-85.0946	122.8656	38.2859 
0x50	16:14:17.311	0.8569	-0.0234	0.0176	1.8311	-9.4604	-1.0376	-39.0234	-85.7977	127.0953	38.2889 
0x50	16:14:17.360	0.9380	-0.0513	-0.0078	1.0376	-7.9956	0.4883	-43.9508	-86.1163	130.9515	38.2859 
0x50	16:14:17.409	0.9097	-0.0518	-0.0381	0.4272	-11.1694	-2.8687	-50.7678	-86.6602	136.3019	38.2889 
0x50	16:14:17.458	0.8984	-0.0347	-0.0176	-2.5635	-10.6201	-3.4180	-57.7826	-87.1381	141.9598	38.2918 
0x50	16:14:17.507	0.8569	-0.0239	-0.0396	14.1602	-9.9487	14.8315	-78.2062	-86.8964	161.1859	38.2918 
0x50	16:14:17.557	0.9229	-0.1011	-0.0566	0.4883	-11.7188	2.3193	-89.7748	-86.7920	172.1393	38.2889 
0x50	16:14:17.605	0.8569	-0.0322	-0.0459	-4.6387	-11.8408	12.3291	-100.8490	-86.2592	-178.1158	38.2859 
0x50	16:14:17.653	0.9067	-0.0605	-0.0815	-4.2725	-36.4380	31.1279	-119.6356	-84.2322	-160.0433	38.2889 
0x50	16:14:17.702	0.8560	-0.0933	-0.1211	13.6719	-21.7896	0.8545	-127.1503	-83.2709	-152.4847	38.2889 
0x50	16:14:17.751	0.9321	-0.0996	-0.1245	12.8174	-18.5547	9.2163	-130.4077	-82.2931	-148.7933	38.2977 
0x50	16:14:17.800	0.8516	-0.1099	-0.1494	-3.1128	-18.0054	0.0000	-134.3298	-81.1121	-145.2173	38.2889 
0x50	16:14:17.849	0.8931	-0.1050	-0.1616	4.8828	-11.0474	4.6387	-135.7635	-80.4968	-143.7561	38.3065 
0x50	16:14:17.897	0.8613	-0.1279	-0.1665	8.9111	-4.4556	-0.2441	-135.0000	-79.9036	-144.2944	38.3065 
0x50	16:14:17.946	0.8823	-0.1177	-0.1729	8.3618	-8.3008	-17.3340	-139.8834	-80.1343	-139.0540	38.2948 
0x50	16:14:17.996	0.8643	-0.0942	-0.1602	13.3667	12.1460	-16.3574	-140.7843	-80.7220	-137.6257	38.2830 
